Date	Time	Water vapor H2O[vol-%]	Carbon dioxide CO2[vol-%]	Carbon monoxide CO High[vol-%]	Nitrous oxide N2O[ppm]	Nitrogen monoxide NO[ppm]	Nitrogen dioxide NO2[ppm]	Sulfur dioxide SO2 High[ppm]	Ammonia NH3[ppm]	Hydrogen chloride HCl[ppm]	Hydrogen fluoride HF[ppm]	Methane CH4 High[ppm]	Ethane C2H6[ppm]	Ethylene C2H4[ppm]	Propane C3H8[ppm]	Formaldehyde CHOH[ppm]	Benzen[ppm]	Toluen[ppm]	Carbon monoxide CO Low[ppm]	Sulfur dioxide Low[ppm]	Methane Low[ppm]	Zr Oxygen[vol-%]
2022-10-12	11:53:48	"  4.11"	"  4.86"	"  1.42"	"  1.82"	131.60	"  0.00"	"  0.00"	"  3.53"	"  3.45"	"  4.55"	1640.80	" 90.77"	431.82	"  0.00"	" 94.18"	152.57	"  0.00"	14192.05	"  0.00"	1640.80	" 10.17"
2022-10-12	11:53:59	"  4.19"	"  4.99"	"  1.44"	"  1.54"	138.27	"  9.07"	"  0.00"	"  3.75"	"  2.57"	"  4.32"	1907.11	" 96.78"	466.56	"  0.00"	108.93	156.56	"  0.00"	14392.56	"  0.00"	1907.11	"  9.30"
2022-10-12	11:54:10	"  5.02"	"  5.50"	"  1.44"	"  2.40"	150.34	" 11.23"	"  0.00"	"  4.67"	"  2.53"	"  3.31"	1759.57	100.52	449.72	"  0.00"	118.83	144.95	"  0.00"	14375.70	"  0.00"	1759.57	"  8.90"
2022-10-12	11:54:22	"  5.61"	"  5.71"	"  1.40"	"  3.10"	151.03	"  8.43"	"  0.00"	"  4.79"	"  3.13"	"  3.12"	1563.53	" 96.41"	423.73	"  0.00"	118.32	135.29	"  0.00"	13974.12	"  0.00"	1563.53	"  8.87"
2022-10-12	11:54:29	"  5.83"	"  5.84"	"  1.34"	"  3.59"	148.99	"  0.00"	"  0.00"	"  5.75"	"  3.18"	"  2.80"	1459.93	" 98.16"	404.87	"  0.00"	110.21	129.65	"  0.00"	13365.47	"  0.00"	1459.93	"  8.94"
2022-10-12	11:54:39	"  5.61"	"  5.90"	"  1.26"	"  4.46"	143.41	"  2.50"	"  0.00"	"  5.78"	"  2.98"	"  3.04"	1317.55	" 70.45"	382.75	"  0.00"	" 92.79"	128.13	"  0.00"	12583.16	"  0.00"	1317.55	"  9.17"
2022-10-12	11:54:51	"  5.29"	"  5.91"	"  1.20"	"  4.11"	133.24	"  6.95"	"  0.00"	"  7.83"	"  3.50"	"  3.15"	1226.00	" 53.98"	348.68	"  0.00"	" 83.28"	121.45	"  0.00"	11991.75	"  0.00"	1226.00	"  9.52"
2022-10-12	11:55:02	"  4.85"	"  5.74"	"  1.18"	"  3.61"	127.15	"  1.83"	"  0.00"	"  8.51"	"  3.52"	"  3.24"	1124.06	" 41.30"	319.97	"  0.00"	" 67.84"	117.75	"  0.00"	11767.18	"  0.00"	1124.06	"  9.96"
2022-10-12	11:55:15	"  4.31"	"  5.62"	"  1.23"	"  3.26"	113.57	"  5.34"	"  0.00"	"  8.96"	"  4.18"	"  3.63"	1247.57	" 30.62"	292.12	"  0.00"	" 62.17"	111.88	"  0.00"	12275.18	"  0.00"	1247.57	"  9.91"
2022-10-12	11:55:22	"  4.47"	"  5.72"	"  1.31"	"  4.01"	124.04	"  4.37"	"  0.00"	"  9.48"	"  3.51"	"  3.70"	1127.70	" 31.47"	324.37	"  0.00"	" 65.71"	114.79	"  0.00"	13093.03	"  0.00"	1127.70	"  9.51"
2022-10-12	11:55:33	"  5.08"	"  6.19"	"  1.27"	"  5.47"	128.17	"  6.60"	"  0.00"	"  9.40"	"  3.95"	"  3.09"	1012.42	" 30.56"	316.42	"  0.00"	" 68.37"	107.69	"  0.00"	12690.83	"  0.00"	1012.42	"  9.08"
2022-10-12	11:55:44	"  5.33"	"  6.16"	"  1.24"	"  5.22"	129.64	"  5.68"	"  0.00"	"  9.35"	"  3.75"	"  3.23"	1012.54	" 32.74"	332.66	"  0.00"	" 70.82"	108.70	"  0.00"	12433.87	"  0.00"	1012.54	"  9.31"
2022-10-12	11:55:56	"  4.91"	"  5.82"	"  1.37"	"  4.01"	126.97	"  7.99"	"  0.00"	"  9.06"	"  3.68"	"  3.90"	1241.87	" 40.05"	395.91	"  0.00"	" 75.85"	123.38	"  0.00"	13694.28	"  0.00"	1241.87	"  9.41"
2022-10-12	11:56:03	"  4.65"	"  5.59"	"  1.40"	"  3.52"	125.62	"  0.00"	"  0.00"	"  9.27"	"  3.87"	"  4.39"	1213.32	" 42.55"	405.54	"  0.00"	" 71.87"	129.98	"  0.00"	14003.15	"  0.00"	1213.32	"  9.67"
2022-10-12	11:56:14	"  4.51"	"  5.52"	"  1.35"	"  3.40"	118.73	"  4.72"	"  0.00"	" 10.11"	"  3.84"	"  4.00"	1178.77	" 30.58"	372.06	"  0.00"	" 67.48"	119.75	"  0.00"	13478.90	"  0.00"	1178.77	"  9.88"
2022-10-12	11:56:25	"  4.25"	"  5.57"	"  1.27"	"  3.19"	111.53	"  2.95"	"  0.00"	" 10.16"	"  3.68"	"  4.11"	1274.60	" 22.48"	329.09	"  0.00"	" 58.87"	111.65	"  0.00"	12683.56	"  0.00"	1274.60	" 10.14"
2022-10-12	11:56:36	"  3.78"	"  5.41"	"  1.25"	"  2.96"	104.97	"  3.62"	"  0.00"	" 10.44"	"  4.26"	"  4.43"	1118.54	" 17.53"	304.23	"  0.00"	" 52.64"	111.22	"  0.00"	12546.96	"  0.00"	1118.54	" 10.60"
2022-10-12	11:56:46	"  3.58"	"  5.21"	"  1.34"	"  2.71"	102.29	"  1.88"	"  0.00"	" 10.23"	"  4.37"	"  4.39"	1230.85	" 18.43"	319.49	"  0.00"	" 51.96"	115.82	"  0.00"	13377.91	"  0.00"	1230.85	"  9.90"
2022-10-12	11:56:53	"  4.41"	"  5.89"	"  1.37"	"  3.88"	131.84	"  7.28"	"  0.00"	" 10.47"	"  4.02"	"  3.75"	1200.70	" 28.56"	361.14	"  0.00"	" 67.46"	120.82	"  0.00"	13710.34	"  0.00"	1200.70	"  8.54"
2022-10-12	11:57:04	"  5.60"	"  6.39"	"  1.31"	"  4.49"	144.90	"  9.07"	"  0.00"	" 10.39"	"  3.53"	"  2.66"	1233.67	" 41.75"	369.73	"  0.00"	" 80.55"	117.10	"  0.00"	13119.88	"  0.00"	1233.67	"  8.35"
2022-10-12	11:57:15	"  6.22"	"  6.53"	"  1.23"	"  4.88"	142.47	"  6.62"	"  0.00"	" 10.65"	"  3.23"	"  2.38"	1140.70	" 41.22"	346.63	"  0.00"	" 82.73"	111.58	"  0.00"	12271.97	"  0.00"	1140.70	"  8.60"
2022-10-12	11:57:28	"  6.20"	"  6.66"	"  1.18"	"  4.78"	139.80	"  7.76"	"  0.00"	" 10.21"	"  3.77"	"  2.88"	963.09	" 34.87"	321.19	"  0.00"	" 76.07"	107.17	"  0.00"	11797.92	"  0.00"	963.09	"  8.66"
2022-10-12	11:57:34	"  5.87"	"  6.46"	"  1.25"	"  4.38"	136.45	"  8.03"	"  0.00"	" 10.58"	"  3.36"	"  3.29"	1110.70	" 35.29"	349.89	"  0.00"	" 77.23"	117.70	"  0.00"	12501.92	"  0.00"	1110.70	"  8.73"
2022-10-12	11:57:45	"  5.51"	"  6.37"	"  1.24"	"  4.37"	131.73	"  8.12"	"  0.00"	" 10.05"	"  3.30"	"  3.34"	987.60	" 31.00"	329.26	"  0.00"	" 72.40"	116.28	"  0.00"	12435.30	"  0.00"	987.60	"  8.93"
2022-10-12	11:57:56	"  5.12"	"  6.32"	"  1.29"	"  4.34"	127.05	"  8.45"	"  0.00"	" 10.05"	"  3.46"	"  3.14"	956.97	" 26.96"	319.58	"  0.00"	" 68.58"	115.16	"  0.00"	12932.10	"  0.00"	956.97	"  9.00"
2022-10-12	11:58:08	"  4.94"	"  6.49"	"  1.29"	"  4.44"	127.22	"  7.92"	"  0.00"	" 10.89"	"  3.70"	"  3.29"	1183.62	" 20.47"	296.17	"  0.00"	" 65.43"	111.72	"  0.00"	12923.52	"  0.00"	1183.62	"  8.57"
2022-10-12	11:58:17	"  5.33"	"  6.61"	"  1.22"	"  4.60"	136.05	"  9.06"	"  0.00"	" 11.04"	"  3.51"	"  3.07"	907.72	" 25.52"	305.51	"  0.00"	" 69.25"	111.29	"  0.00"	12196.30	"  0.00"	907.72	"  8.23"
2022-10-12	11:58:24	"  5.75"	"  6.85"	"  1.23"	"  4.68"	148.22	"  8.37"	"  0.00"	" 10.98"	"  3.34"	"  3.25"	1132.60	" 39.33"	357.29	"  0.00"	" 76.77"	118.62	"  0.00"	12336.36	"  0.00"	1132.60	"  7.98"
2022-10-12	11:58:35	"  5.85"	"  6.74"	"  1.23"	"  4.52"	145.64	"  5.87"	"  0.00"	" 10.61"	"  3.36"	"  3.37"	1175.88	" 42.59"	369.94	"  0.00"	" 77.54"	121.95	"  0.00"	12339.12	"  0.00"	1175.88	"  8.39"
2022-10-12	11:58:47	"  5.72"	"  6.54"	"  1.18"	"  4.45"	138.23	"  5.98"	"  0.00"	" 10.60"	"  3.52"	"  3.45"	996.72	" 35.99"	327.84	"  0.00"	" 70.21"	114.74	"  0.00"	11764.34	"  0.00"	996.72	"  8.95"
2022-10-12	11:58:59	"  5.36"	"  6.41"	"  1.16"	"  4.55"	129.46	"  3.23"	"  0.00"	" 10.80"	"  3.85"	"  2.98"	1236.64	" 26.55"	295.46	"  0.00"	" 61.49"	108.04	"  0.00"	11569.28	"  0.00"	1236.64	"  9.25"
2022-10-12	11:59:06	"  5.17"	"  6.35"	"  1.13"	"  4.83"	127.02	"  4.83"	"  0.00"	" 11.47"	"  3.61"	"  2.97"	1108.55	" 21.56"	269.88	"  0.00"	" 57.75"	100.30	"  0.00"	11250.53	"  0.00"	1108.55	"  9.50"
2022-10-12	11:59:17	"  4.89"	"  6.42"	"  1.13"	"  4.62"	128.24	"  6.21"	"  0.00"	" 11.34"	"  3.29"	"  3.08"	978.62	" 16.72"	253.57	"  0.00"	" 54.03"	" 98.72"	"  0.00"	11290.61	"  0.00"	978.62	"  9.36"
2022-10-12	11:59:28	"  3.94"	"  5.82"	"  1.41"	"  2.96"	117.92	"  3.93"	"  0.00"	" 10.43"	"  3.76"	"  4.16"	1243.17	" 19.43"	322.16	"  0.00"	" 54.06"	119.47	"  0.00"	14131.03	"  0.00"	1243.17	"  9.60"
2022-10-12	11:59:40	"  4.44"	"  6.04"	"  1.26"	"  3.19"	130.63	"  1.38"	"  0.00"	" 10.32"	"  3.63"	"  3.60"	995.76	" 28.79"	330.16	"  0.00"	" 56.33"	114.83	"  0.00"	12604.34	"  0.00"	995.76	"  9.00"
2022-10-12	11:59:50	"  5.26"	"  6.35"	"  1.18"	"  3.35"	135.76	"  0.00"	"  0.00"	"  9.81"	"  3.67"	"  2.78"	1154.22	" 51.42"	363.26	"  0.00"	" 65.96"	116.72	"  0.00"	11831.06	"  0.00"	1154.22	"  8.86"
2022-10-12	11:59:57	"  5.83"	"  6.36"	"  1.12"	"  3.64"	141.54	"  2.41"	"  0.00"	"  9.40"	"  3.17"	"  2.72"	1163.84	" 51.18"	368.45	"  0.00"	" 69.16"	115.36	"  0.00"	11155.63	"  0.00"	1163.84	"  8.99"
2022-10-12	12:00:08	"  5.73"	"  6.39"	"  1.12"	"  3.91"	140.54	"  6.63"	"  0.00"	"  9.81"	"  3.32"	"  3.25"	1034.10	" 42.90"	354.84	"  0.00"	" 69.82"	112.34	"  0.00"	11186.00	"  0.00"	1034.10	"  8.99"
2022-10-12	12:00:20	"  5.42"	"  6.33"	"  1.16"	"  4.14"	136.29	"  4.11"	"  0.00"	" 10.03"	"  3.69"	"  3.34"	1108.18	" 34.34"	354.73	"  0.00"	" 66.51"	119.46	"  0.00"	11594.05	"  0.00"	1108.18	"  9.12"
2022-10-12	12:00:32	"  5.03"	"  6.11"	"  1.23"	"  4.30"	128.51	"  3.86"	"  0.00"	" 11.05"	"  3.53"	"  3.76"	1098.07	" 25.99"	344.76	"  0.00"	" 62.60"	121.82	"  0.00"	12292.35	"  0.00"	1098.07	"  9.41"
2022-10-12	12:00:39	"  4.68"	"  5.97"	"  1.28"	"  4.29"	127.40	"  7.42"	"  0.00"	" 10.72"	"  4.10"	"  3.25"	988.88	" 19.24"	326.28	"  0.00"	" 58.49"	122.17	"  0.00"	12778.61	"  0.00"	988.88	"  9.65"
2022-10-12	12:00:49	"  4.36"	"  5.94"	"  1.29"	"  4.06"	121.60	" 12.09"	"  0.00"	" 11.66"	"  4.18"	"  3.85"	1086.74	" 13.69"	283.08	"  0.00"	" 55.19"	113.38	"  0.00"	12948.67	"  0.00"	1086.74	"  9.82"
2022-10-12	12:01:01	"  4.58"	"  6.01"	"  1.21"	"  4.07"	117.60	"  8.15"	"  0.00"	" 12.38"	"  3.98"	"  3.45"	958.25	" 10.20"	246.73	"  0.00"	" 53.53"	102.72	"  0.00"	12052.54	"  0.00"	958.25	"  9.90"
2022-10-12	12:01:13	"  4.97"	"  5.98"	"  1.10"	"  4.48"	128.20	"  8.58"	"  0.00"	" 11.93"	"  4.47"	"  2.76"	815.16	" 15.59"	269.60	"  0.00"	" 54.55"	" 99.75"	"  0.00"	11039.29	"  0.00"	815.16	"  9.81"
2022-10-12	12:01:23	"  5.06"	"  6.00"	"  1.12"	"  4.77"	129.68	"  7.91"	"  0.00"	" 11.68"	"  3.96"	"  2.99"	887.04	" 19.75"	300.58	"  0.00"	" 57.66"	105.20	"  0.00"	11161.16	"  0.00"	887.04	"  9.81"
2022-10-12	12:01:30	"  4.80"	"  5.76"	"  1.20"	"  4.21"	129.16	"  7.25"	"  0.00"	" 11.46"	"  3.81"	"  3.44"	983.34	" 18.88"	336.78	"  0.00"	" 59.79"	117.50	"  0.00"	12035.61	"  0.00"	983.34	"  9.88"
2022-10-12	12:01:41	"  4.04"	"  5.45"	"  1.39"	"  3.13"	128.63	"  7.82"	"  0.00"	" 11.20"	"  4.22"	"  5.37"	1680.70	" 20.26"	408.75	"  0.00"	" 61.26"	140.29	"  0.00"	13949.93	"  0.00"	1680.70	"  9.80"
2022-10-12	12:01:52	"  3.43"	"  5.00"	"  1.52"	"  2.72"	123.77	"  0.00"	"  0.00"	" 10.17"	"  4.06"	"  7.51"	1390.08	" 31.14"	467.15	"  0.00"	" 55.34"	160.91	"  0.00"	15170.16	"  0.00"	1390.08	" 10.11"
2022-10-12	12:02:05	"  3.12"	"  2.52"	"  0.69"	"  0.95"	" 59.25"	"  0.24"	"  0.00"	" 16.11"	"  6.00"	"  2.91"	902.92	" 16.98"	234.63	"  0.00"	" 28.24"	" 96.42"	"  0.00"	6893.82	"  0.00"	902.92	" 19.85"
2022-10-12	12:02:12	"  2.16"	"  0.57"	"  0.19"	"  0.00"	" 14.88"	"  0.00"	"  0.00"	" 14.82"	"  5.22"	"  0.47"	225.46	"  5.96"	" 63.18"	"  0.00"	"  8.33"	" 36.45"	"  0.00"	1852.22	"  0.00"	225.46	" 20.21"
2022-10-12	12:02:22	"  1.54"	"  0.10"	"  0.05"	"  0.00"	"  1.50"	"  0.00"	"  0.00"	" 12.67"	"  4.62"	"  0.00"	" 67.44"	"  1.50"	" 16.08"	"  0.00"	"  2.89"	" 18.33"	"  0.00"	483.45	"  0.00"	" 67.44"	" 20.27"
2022-10-12	12:02:34	"  1.27"	" -0.01"	"  0.01"	"  0.19"	"  0.00"	"  0.00"	"  0.00"	" 11.21"	"  4.62"	"  0.00"	" 25.63"	"  0.83"	"  3.52"	"  0.00"	"  1.34"	" 11.27"	"  0.13"	128.68	"  0.00"	" 25.63"	" 20.30"
2022-10-12	12:02:46	"  1.14"	" -0.02"	"  0.00"	"  0.20"	"  0.00"	"  0.00"	"  0.00"	" 10.40"	"  3.92"	"  0.00"	" 14.30"	"  0.63"	"  0.89"	"  0.00"	"  0.98"	"  8.76"	"  0.12"	" 39.24"	"  0.00"	" 14.30"	" 20.32"
2022-10-12	12:02:52	"  1.09"	" -0.04"	"  0.00"	"  0.13"	"  0.46"	"  0.00"	"  0.00"	"  9.33"	"  3.74"	"  0.00"	" 17.47"	"  0.79"	"  0.00"	"  0.00"	"  0.57"	"  8.00"	"  0.01"	" 22.35"	"  0.00"	" 17.47"	" 20.37"
2022-10-12	12:03:03	"  1.04"	" -0.03"	"  0.00"	"  0.13"	"  0.52"	"  0.00"	"  0.00"	"  8.98"	"  3.75"	"  0.00"	" 16.52"	"  0.74"	"  0.00"	"  0.00"	"  0.67"	"  7.11"	"  0.00"	" 15.80"	"  0.00"	" 16.52"	" 20.41"
2022-10-12	12:03:14	"  1.01"	" -0.06"	"  0.00"	"  0.08"	"  1.10"	"  0.00"	"  0.00"	"  8.92"	"  3.71"	"  0.00"	" 14.22"	"  0.69"	"  0.17"	"  0.00"	"  0.37"	"  6.56"	"  0.21"	" 13.18"	"  0.00"	" 14.22"	" 20.43"
2022-10-12	12:03:26	"  0.99"	" -0.03"	"  0.00"	"  0.07"	"  1.04"	"  0.00"	"  0.00"	"  8.25"	"  3.41"	"  0.00"	" 13.49"	"  0.69"	"  0.05"	"  0.00"	"  0.54"	"  6.16"	"  0.00"	" 11.28"	"  0.00"	" 13.49"	" 20.47"
2022-10-12	12:03:38	"  0.97"	" -0.02"	"  0.00"	"  0.12"	"  0.81"	"  0.00"	"  0.00"	"  7.77"	"  3.19"	"  0.00"	"  8.65"	"  0.47"	"  0.00"	"  0.00"	"  0.47"	"  5.77"	"  0.09"	"  9.60"	"  0.00"	"  8.65"	" 20.52"
2022-10-12	12:03:45	"  0.96"	" -0.02"	"  0.00"	"  0.12"	"  1.00"	"  0.00"	"  0.00"	"  7.39"	"  3.16"	"  0.00"	" 11.99"	"  0.67"	"  0.00"	"  0.00"	"  0.51"	"  5.20"	"  0.00"	"  8.70"	"  0.00"	" 11.99"	" 20.56"
2022-10-12	12:03:56	"  0.94"	" -0.03"	"  0.00"	"  0.12"	"  1.16"	"  0.00"	"  0.00"	"  7.12"	"  3.05"	"  0.00"	" 11.90"	"  0.48"	"  0.26"	"  0.00"	"  0.41"	"  5.11"	"  0.00"	"  7.70"	"  0.00"	" 11.90"	" 20.57"
2022-10-12	12:04:07	"  0.93"	" -0.03"	"  0.00"	"  0.12"	"  1.53"	"  0.00"	"  0.00"	"  6.74"	"  3.23"	"  0.00"	" 11.39"	"  0.47"	"  0.00"	"  0.00"	"  0.44"	"  4.71"	"  0.00"	"  6.90"	"  0.00"	" 11.39"	" 20.57"
2022-10-12	12:04:20	"  0.91"	" -0.03"	"  0.00"	"  0.12"	"  0.98"	"  0.00"	"  0.00"	"  6.64"	"  3.43"	"  0.00"	"  6.58"	"  0.29"	"  0.00"	"  0.00"	"  0.30"	"  4.49"	"  0.00"	"  6.09"	"  0.00"	"  6.58"	" 20.62"
2022-10-12	12:04:26	"  0.91"	" -0.04"	"  0.00"	"  0.13"	"  1.32"	"  0.00"	"  0.00"	"  6.45"	"  3.08"	"  0.00"	" 10.84"	"  0.34"	"  0.00"	"  0.00"	"  0.48"	"  4.42"	"  0.00"	"  5.63"	"  0.00"	" 10.84"	" 20.63"
2022-10-12	12:04:37	"  0.90"	" -0.04"	"  0.00"	"  0.13"	"  1.44"	"  0.00"	"  0.00"	"  6.34"	"  3.22"	"  0.00"	"  9.51"	"  0.47"	"  0.00"	"  0.00"	"  0.15"	"  4.21"	"  0.00"	"  5.18"	"  0.00"	"  9.51"	" 20.66"
2022-10-12	12:04:48	"  0.89"	" -0.01"	"  0.00"	"  0.12"	"  1.00"	"  0.00"	"  0.00"	"  6.18"	"  2.89"	"  0.00"	" 10.33"	"  0.43"	"  0.00"	"  0.00"	"  0.21"	"  4.05"	"  0.00"	"  4.80"	"  0.00"	" 10.33"	" 20.65"
2022-10-12	12:05:00	"  0.89"	" -0.02"	"  0.00"	"  0.13"	"  1.84"	"  0.00"	"  0.00"	"  6.05"	"  2.78"	"  0.00"	"  6.33"	"  0.25"	"  0.00"	"  0.00"	"  0.28"	"  3.90"	"  0.00"	"  4.31"	"  0.00"	"  6.33"	" 20.66"
2022-10-12	12:05:09	"  0.88"	" -0.03"	"  0.00"	"  0.12"	"  1.48"	"  0.00"	"  0.00"	"  5.82"	"  2.72"	"  0.00"	"  9.54"	"  0.37"	"  0.00"	"  0.00"	"  0.29"	"  3.61"	"  0.00"	"  4.19"	"  0.00"	"  9.54"	" 20.68"
2022-10-12	12:05:16	"  0.89"	" -0.02"	"  0.00"	"  0.14"	"  1.49"	"  0.00"	"  0.00"	"  5.89"	"  3.06"	"  0.00"	"  9.45"	"  0.35"	"  0.00"	"  0.00"	"  0.27"	"  3.54"	"  0.00"	"  3.85"	"  0.00"	"  9.45"	" 20.70"
2022-10-12	12:05:27	"  0.88"	" -0.03"	"  0.00"	"  0.13"	"  1.84"	"  0.00"	"  0.00"	"  5.66"	"  2.51"	"  0.00"	"  8.97"	"  0.35"	"  0.00"	"  0.00"	"  0.30"	"  3.50"	"  0.00"	"  3.84"	"  0.00"	"  8.97"	" 20.71"
2022-10-12	12:05:39	"  0.88"	" -0.02"	"  0.00"	"  0.11"	"  1.28"	"  0.00"	"  0.00"	"  5.33"	"  2.47"	"  0.00"	"  8.50"	"  0.27"	"  0.00"	"  0.00"	"  0.33"	"  3.35"	"  0.00"	"  3.44"	"  0.00"	"  8.50"	" 20.71"
2022-10-12	12:05:51	"  0.87"	" -0.02"	"  0.00"	"  0.10"	"  1.24"	"  0.00"	"  0.00"	"  5.42"	"  2.59"	"  0.00"	"  5.91"	"  0.22"	"  0.00"	"  0.00"	"  0.27"	"  3.08"	"  0.00"	"  3.28"	"  0.00"	"  5.91"	" 20.72"
2022-10-12	12:05:58	"  0.88"	"  0.00"	"  0.00"	"  0.37"	"  1.37"	"  0.00"	"  0.00"	"  5.34"	"  2.27"	"  0.00"	"  8.35"	"  0.32"	"  0.00"	"  0.00"	"  0.27"	"  3.11"	"  0.00"	"  3.29"	"  0.00"	"  8.35"	" 20.70"
2022-10-12	12:06:08	"  0.87"	" -0.02"	"  0.00"	"  0.14"	"  1.47"	"  0.00"	"  0.00"	"  5.34"	"  2.83"	"  0.00"	"  8.37"	"  0.33"	"  0.12"	"  0.00"	"  0.20"	"  2.96"	"  0.00"	"  2.87"	"  0.00"	"  8.37"	" 20.73"
2022-10-12	12:06:19	"  0.87"	" -0.03"	"  0.00"	"  0.11"	"  1.31"	"  0.00"	"  0.00"	"  5.06"	"  2.32"	"  0.00"	"  8.19"	"  0.29"	"  0.00"	"  0.00"	"  0.21"	"  2.92"	"  0.00"	"  2.89"	"  0.00"	"  8.19"	" 20.71"
2022-10-12	12:06:31	"  0.86"	" -0.01"	"  0.00"	"  0.10"	"  1.29"	"  0.00"	"  0.00"	"  5.15"	"  2.35"	"  0.00"	"  5.66"	"  0.25"	"  0.00"	"  0.00"	"  0.34"	"  2.82"	"  0.00"	"  2.67"	"  0.00"	"  5.66"	" 20.74"
2022-10-12	12:06:41	"  0.86"	" -0.03"	"  0.00"	"  0.13"	"  1.44"	"  0.00"	"  0.00"	"  4.95"	"  2.08"	"  0.00"	"  7.68"	"  0.27"	"  0.00"	"  0.00"	"  0.40"	"  2.78"	"  0.00"	"  2.53"	"  0.00"	"  7.68"	" 20.72"
2022-10-12	12:06:52	"  0.86"	" -0.03"	"  0.00"	"  0.11"	"  1.31"	"  0.00"	"  0.00"	"  5.11"	"  2.15"	"  0.00"	"  7.84"	"  0.21"	"  0.00"	"  0.00"	"  0.41"	"  2.78"	"  0.00"	"  2.35"	"  0.00"	"  7.84"	" 20.67"
2022-10-12	13:54:42	"  0.90"	"  0.11"	"  0.00"	"  0.50"	"  6.72"	"  0.00"	"  0.00"	"  6.31"	"  1.60"	"  0.00"	"  4.29"	"  1.30"	"  0.00"	"  0.89"	"  0.41"	"  2.37"	"  0.75"	" 21.00"	"  0.00"	"  4.29"	" 20.72"
2022-10-12	13:54:49	"  0.83"	"  0.00"	"  0.00"	"  0.31"	"  2.47"	"  0.00"	"  0.00"	"  7.53"	"  1.32"	"  0.00"	"  5.87"	"  1.15"	"  0.00"	"  0.10"	"  0.12"	"  1.70"	"  0.69"	"  5.29"	"  0.00"	"  5.87"	" 20.82"
2022-10-12	13:54:59	"  0.82"	" -0.01"	"  0.00"	"  0.23"	"  1.75"	"  0.00"	"  0.00"	"  8.20"	"  1.03"	"  0.00"	"  3.66"	"  0.74"	"  0.00"	"  0.00"	"  0.35"	"  1.95"	"  0.00"	"  1.44"	"  0.00"	"  3.66"	" 20.89"
2022-10-12	13:55:11	"  0.83"	" -0.01"	"  0.00"	"  0.23"	"  1.75"	"  0.00"	"  0.00"	"  7.89"	"  1.35"	"  0.00"	"  3.92"	"  0.55"	"  0.00"	"  0.00"	"  0.12"	"  1.63"	"  0.00"	"  0.49"	"  0.00"	"  3.92"	" 20.95"
2022-10-12	13:55:23	"  0.84"	" -0.00"	"  0.00"	"  0.20"	"  1.44"	"  0.00"	"  0.00"	"  7.82"	"  1.26"	"  0.00"	"  5.16"	"  0.46"	"  0.00"	"  0.00"	"  0.07"	"  1.52"	"  0.00"	"  0.39"	"  0.00"	"  5.16"	" 20.94"
2022-10-12	13:55:33	"  0.86"	" -0.02"	"  0.00"	"  0.26"	"  0.73"	"  0.00"	"  0.00"	"  7.59"	"  1.32"	"  0.00"	"  5.54"	"  0.49"	"  0.03"	"  0.00"	"  0.20"	"  1.42"	"  0.00"	"  0.18"	"  0.00"	"  5.54"	" 20.91"
2022-10-12	13:55:40	"  0.85"	" -0.02"	"  0.00"	"  0.24"	"  1.07"	"  0.00"	"  0.00"	"  7.49"	"  1.38"	"  0.00"	"  3.71"	"  0.26"	"  0.00"	"  0.00"	"  0.09"	"  1.51"	"  0.00"	"  0.21"	"  0.00"	"  3.71"	" 20.89"
2022-10-12	13:55:51	"  0.88"	" -0.03"	"  0.00"	"  0.25"	"  0.85"	"  0.00"	"  0.00"	"  7.36"	"  1.17"	"  0.00"	"  3.07"	"  0.31"	"  0.00"	"  0.00"	"  0.29"	"  1.42"	"  0.07"	"  0.17"	"  0.00"	"  3.07"	" 20.85"
2022-10-12	13:56:03	"  0.88"	" -0.01"	"  0.00"	"  0.23"	"  1.06"	"  0.00"	"  0.00"	"  7.02"	"  1.45"	"  0.00"	"  5.00"	"  0.28"	"  0.00"	"  0.00"	"  0.00"	"  1.42"	"  0.00"	"  0.35"	"  0.00"	"  5.00"	" 20.79"
2022-10-12	13:56:15	"  0.88"	" -0.01"	"  0.00"	"  0.24"	"  0.74"	"  0.00"	"  0.00"	"  6.43"	"  1.32"	"  0.00"	"  3.30"	"  0.25"	"  0.00"	"  0.00"	"  0.20"	"  1.35"	"  0.00"	"  0.23"	"  0.00"	"  3.30"	" 20.74"
2022-10-12	13:56:22	"  0.88"	" -0.03"	"  0.00"	"  0.21"	"  0.84"	"  0.00"	"  0.00"	"  6.46"	"  1.31"	"  0.00"	"  5.11"	"  0.25"	"  0.00"	"  0.00"	"  0.00"	"  1.37"	"  0.00"	"  0.13"	"  0.00"	"  5.11"	" 20.75"
2022-10-12	13:56:33	"  0.88"	" -0.02"	"  0.00"	"  0.22"	"  0.42"	"  0.00"	"  0.00"	"  6.63"	"  1.15"	"  0.00"	"  4.00"	"  0.20"	"  0.00"	"  0.00"	"  0.20"	"  1.28"	"  0.00"	"  0.07"	"  0.00"	"  4.00"	" 20.66"
2022-10-12	13:56:44	"  0.89"	" -0.01"	"  0.00"	"  0.21"	"  1.43"	"  0.00"	"  0.00"	"  6.26"	"  1.17"	"  0.00"	"  4.53"	"  0.20"	"  0.00"	"  0.00"	"  0.20"	"  1.33"	"  0.00"	"  0.30"	"  0.00"	"  4.53"	" 20.64"
